,NewGenPopulation,NewGenOrange,NewGenYellow,NewGenBlue,TotalPop,TotalOrange,TotalYellow,TotalBlue,ShareOrange,ShareYellow,ShareBlue,BestStrategy,Pred_O,Pred_Y,Pred_B
850,3423,115,213,3095,10208,277.0,1431.0,8500.0,0.027135579937304075,0.14018416927899688,0.832680250783699,Blue,293.27169375844676,1394.8941078120613,8522.244550018419
851,3435,142,91,3202,10274,351.0,756.0,9167.0,0.03416390889624294,0.07358380377652327,0.8922522873272338,Blue,321.4133244261807,709.3540196327801,9219.631606897035
852,3371,219,34,3118,10229,476.0,338.0,9415.0,0.04653436308534559,0.033043308241274806,0.9204223286733796,Blue,440.2487333136273,385.3416038575565,9541.622942609913
853,3283,296,15,2972,10089,657.0,140.0,9292.0,0.06512042818911686,0.013876499157498265,0.9210030726533849,Blue,659.9963231695347,148.39373923608406,9241.28449829574
854,3250,408,11,2831,9904,923.0,60.0,8921.0,0.09319466882067852,0.006058158319870759,0.9007471728594507,Blue,884.2268624580581,108.96089831903379,8840.912190169587
855,3262,576,19,2667,9795,1280.0,45.0,8470.0,0.13067891781521185,0.004594180704441042,0.8647269014803471,Blue,1250.0898377255448,60.82923498547194,8430.801952875318
856,3295,790,25,2480,9807,1774.0,55.0,7978.0,0.18089120016314877,0.005608239012949934,0.8135005608239013,Blue,1713.4763145607212,59.90355325458714,8025.236130126431
857,3296,1071,26,2199,9853,2437.0,70.0,7346.0,0.24733583680097432,0.007104435197401807,0.7455597280016238,Blue,2369.8301249577607,102.69275916720883,7495.194529000819
858,3320,1410,42,1868,9911,3271.0,93.0,6547.0,0.3300373322570881,0.009383513268085964,0.660579154474826,Blue,3244.231686168603,92.60106491567161,6552.437910618041
859,3361,1799,54,1508,9977,4280.0,122.0,5575.0,0.4289866693394808,0.012228124686779593,0.5587852059737396,Orange,4218.683178907587,132.1478095848527,5580.020911945976
860,3407,2274,57,1076,10088,5483.0,153.0,4452.0,0.5435170499603489,0.015166534496431404,0.44131641554321965,Orange,5393.216656636344,163.86645699451526,4515.401163803406
861,3448,2649,75,724,10216,6722.0,186.0,3308.0,0.6579874706342992,0.01820673453406421,0.32380579483163663,Orange,6813.712402400409,181.71911159598218,3254.498731218474
862,3501,3000,86,415,10356,7923.0,218.0,2215.0,0.765063731170336,0.021050598686751642,0.21388567014291232,Orange,7917.453251761547,218.74870131015072,2229.7369720296524
863,3507,3204,117,186,10456,8853.0,278.0,1325.0,0.8466908951798011,0.0265876052027544,0.12672149961744453,Orange,8958.758955686819,248.63134304689976,1267.7544039541008
864,3477,3252,161,64,10485,9456.0,364.0,665.0,0.901859799713877,0.034716261325703386,0.06342393896041965,Orange,9485.870136293643,365.6062084082041,664.6899059732768
865,3337,3081,229,27,10321,9537.0,507.0,277.0,0.9240383683751574,0.0491231469818816,0.026838484642960955,Orange,9666.381992139057,480.63604876871835,274.8287752327615
866,3273,2953,314,6,10087,9286.0,704.0,97.0,0.9205908595221572,0.0697928026172301,0.00961633786061267,Orange,9170.601578630736,689.40501018913,114.86904754565705
867,3280,2836,430,14,9890,8870.0,973.0,47.0,0.8968655207280081,0.09838220424671386,0.0047522750252780585,Orange,8724.74582649156,952.2866917464905,106.23180022054515
868,3304,2670,616,18,9857,8459.0,1360.0,38.0,0.8581718575631531,0.13797301410165363,0.0038551283351932635,Orange,8496.46657575418,1285.6479050153735,64.67066263071935
869,3317,2442,847,28,9901,7948.0,1893.0,60.0,0.8027471972528027,0.1911928088071912,0.00605999394000606,Orange,8093.861096606928,1853.9126938442457,45.19873123783385
870,3309,2148,1138,23,9930,7260.0,2601.0,69.0,0.7311178247734139,0.2619335347432024,0.006948640483383686,Orange,7350.719488866476,2549.5352554340966,103.39335476604117
871,3383,1841,1504,38,10009,6431.0,3489.0,89.0,0.6425217304426016,0.3485862723548806,0.008891997202517734,Orange,6325.698657461141,3433.9759789205436,85.8183636987216
872,3406,1447,1909,50,10098,5436.0,4551.0,111.0,0.5383244206773619,0.4506833036244801,0.010992275698158051,Yellow,5529.267080590557,4501.355386281306,110.36895404975735
873,3463,1055,2357,51,10252,4343.0,5770.0,139.0,0.42362465860319937,0.5628170113148654,0.013558330081935232,Yellow,4372.135809126319,5713.292162681168,156.2180550815143
874,3494,659,2761,74,10363,3161.0,7027.0,175.0,0.3050275016887002,0.6780854964778539,0.01688700183344591,Yellow,3199.473502931699,7070.555933743975,160.21298334105984
875,3564,396,3070,98,10521,2110.0,8188.0,223.0,0.20055127839558978,0.7782530177739758,0.02119570383043437,Yellow,1986.351563998091,8234.622457223044,221.54390133699684
876,3523,165,3243,115,10581,1220.0,9074.0,287.0,0.11530101124657405,0.8575748984027974,0.027124090350628485,Yellow,1241.301500649406,9147.046482714124,279.67011137002834
877,3521,80,3263,178,10608,641.0,9576.0,391.0,0.06042609351432881,0.9027149321266968,0.03685897435897436,Yellow,597.9113161158677,9632.784940230225,363.9662605087993
878,3359,24,3090,245,10403,269.0,9596.0,538.0,0.02585792559838508,0.9224262232048448,0.05171585119677016,Yellow,325.4021978624976,9672.513415224716,530.7081886291638
879,3299,17,2951,331,10179,121.0,9304.0,754.0,0.011887218783770508,0.9140387071421554,0.07407407407407407,Yellow,127.51894007876501,9186.503020158352,724.7201294344396
880,3300,0,2842,458,9958,41.0,8883.0,1034.0,0.004117292629041976,0.8920465957019482,0.10383611166900984,Yellow,91.84559865842044,8783.978680724173,1019.7431964577195
881,3298,10,2646,642,9897,27.0,8439.0,1431.0,0.002728099424067899,0.8526826311003335,0.14458926947559866,Yellow,44.69743310964799,8499.988375602314,1366.2858560819955
882,3291,32,2378,881,9889,42.0,7866.0,1981.0,0.004247143290524826,0.7954292648397209,0.20032359186975426,Yellow,9.400492624855918,8009.86153014579,1914.2807730769205
883,3263,17,2068,1178,9852,59.0,7092.0,2701.0,0.005988631749898498,0.7198538367844093,0.2741575314656923,Yellow,133.84759966537965,7139.232374325269,2671.358207474879
884,3243,31,1670,1542,9797,80.0,6116.0,3601.0,0.00816576503011126,0.6242727365520058,0.36756149841788305,Yellow,59.57902744273662,6074.198161451308,3539.172845061822
885,3249,46,1285,1918,9755,94.0,5023.0,4638.0,0.00963608405945669,0.5149154279856484,0.4754484879548949,Blue,107.82464890887881,5018.993486909354,4618.414365827901
886,3278,63,906,2309,9770,140.0,3861.0,5769.0,0.014329580348004094,0.3951893551688843,0.5904810644831116,Blue,109.86201463950984,3919.9527201762176,5742.188399675828
887,3264,83,516,2665,9791,192.0,2707.0,6892.0,0.019609845776733734,0.2764783985292616,0.7039117556940047,Blue,214.84642478367846,2727.852084694121,6908.113265868306
888,3225,91,265,2869,9767,237.0,1687.0,7843.0,0.02426538343401249,0.17272448039316066,0.8030101361728269,Blue,261.00132432452745,1610.3647016241691,7939.406581469211
889,3198,116,116,2966,9687,290.0,897.0,8500.0,0.0299370290079488,0.09259832765562094,0.8774646433364303,Blue,247.45928894229542,869.4805600668947,8545.54461347424
890,3163,173,40,2950,9586,380.0,421.0,8785.0,0.039641143334028794,0.043918214062174006,0.9164406426037972,Blue,355.2869871420115,385.650585009849,8818.114847658133
891,3141,234,7,2900,9502,523.0,163.0,8816.0,0.055041043990738794,0.0171542833087771,0.9278046727004841,Blue,514.7408774625467,253.94979386866476,8722.234280451079
892,3119,330,5,2784,9423,737.0,52.0,8634.0,0.0782128833704765,0.005518412395203226,0.9162687042343203,Blue,715.3935717071608,86.57940095359362,8654.783538645283
893,3119,467,9,2643,9379,1031.0,21.0,8327.0,0.10992643138927391,0.0022390446742723107,0.8878345239364538,Blue,1003.9274642234377,0.15488079608033445,8345.537449730276
894,3153,653,19,2481,9391,1450.0,33.0,7908.0,0.1544031519539985,0.0035140027686082417,0.8420828452773933,Blue,1386.4961738621682,67.43125464667636,7910.076650071121
895,3165,897,27,2241,9437,2017.0,55.0,7365.0,0.21373317791671081,0.005828123344283141,0.7804386987390061,Blue,1967.8620174523119,83.30059249292745,7425.809548051419
896,3196,1214,20,1962,9514,2764.0,66.0,6684.0,0.2905192348118562,0.006937145259617406,0.7025436199285264,Blue,2709.902246382251,93.5794344473419,6705.415210397852
897,3203,1571,34,1598,9564,3682.0,81.0,5801.0,0.3849853617733166,0.008469259723964869,0.6065453785027185,Blue,3638.200931667061,66.212661979027,5897.418620142607
898,3219,1991,60,1168,9618,4776.0,114.0,4728.0,0.49656893325015594,0.011852776044915784,0.49157829070492826,Orange,4715.932154739501,108.60116893245231,4762.253008706166
899,3249,2345,71,833,9671,5907.0,165.0,3599.0,0.6107951607899907,0.017061317340502532,0.3721435218695068,Orange,5966.967255263764,178.54484163334513,3515.625320527166
900,3286,2697,79,510,9754,7033.0,210.0,2511.0,0.7210375230674595,0.021529628870207096,0.2574328480623334,Orange,7002.379602250053,228.70758233536154,2522.0158458778296
901,3252,2917,94,241,9787,7959.0,244.0,1584.0,0.8132216205170124,0.024931030959435985,0.16184734852355165,Orange,8044.31796995573,236.71326136358553,1569.3521084030774
902,3223,2990,139,94,9761,8604.0,312.0,845.0,0.8814670628009426,0.03196393812109415,0.08656899907796332,Orange,8664.85642545288,257.2614375445804,852.2083917051762
903,3257,3031,173,53,9732,8938.0,406.0,388.0,0.9184134812988081,0.041718043567612,0.03986847513357994,Orange,8894.88457405833,425.54953066813124,321.1059857072605
904,3252,2978,253,21,9732,8999.0,565.0,168.0,0.9246814632141389,0.05805589806822852,0.01726263871763255,Orange,9012.343921983591,534.9922816816315,190.1832475407556
905,3242,2874,360,8,9751,8883.0,786.0,82.0,0.9109834888729361,0.08060711721874679,0.008409393908317096,Orange,8835.40588948481,763.2508575488137,186.86614155380397
906,3252,2739,493,20,9746,8591.0,1106.0,49.0,0.881489841986456,0.11348245434024215,0.005027703673301867,Orange,8653.866272310084,1069.477548884849,51.79102910813802
907,3289,2572,696,21,9783,8185.0,1549.0,49.0,0.836655422671982,0.15833588878667076,0.005008688541347235,Orange,8173.9847218020805,1492.8097285972112,29.743706819524803
908,3262,2302,940,20,9803,7613.0,2129.0,61.0,0.7765990003060288,0.21717841477098848,0.00622258492298276,Orange,7669.542063274072,2103.204590506787,83.27901682286371
909,3237,1987,1232,18,9788,6861.0,2868.0,59.0,0.7009603596240295,0.2930118512464242,0.006027789129546384,Orange,6929.444841332439,2803.9756306387885,101.13585622599052
910,3264,1630,1585,49,9763,5919.0,3757.0,87.0,0.6062685649902694,0.3848202396804261,0.008911195329304518,Orange,5934.59351226638,3718.671464838867,39.29350128831119
911,3286,1232,2003,51,9787,4849.0,4820.0,118.0,0.49545315214059465,0.49249003780525186,0.01205681005415347,Yellow,4858.93046443067,4742.9900271498045,147.35439446914074
912,3324,863,2396,65,9874,3725.0,5984.0,165.0,0.3772533927486328,0.6060360542839781,0.016710552967389103,Yellow,3722.743567172225,5987.55237609558,169.98498254784408
913,3379,527,2775,77,9989,2622.0,7174.0,193.0,0.26248873761137254,0.7181900090099109,0.01932125337871659,Yellow,2641.3555433058755,7184.4396945604585,201.6325743575132
914,3376,267,3011,98,10079,1657.0,8182.0,240.0,0.16440123028078182,0.8117868836194067,0.02381188609981149,Yellow,1604.2337217168708,8283.66761863502,210.24543937700003
915,3399,124,3144,131,10154,918.0,8930.0,306.0,0.09040772109513492,0.8794563718731534,0.03013590703171164,Yellow,880.734765896905,8937.695949678466,292.19430657543
916,3392,40,3170,182,10167,431.0,9325.0,411.0,0.04239205271958296,0.9171830431789122,0.04042490410150487,Yellow,447.6952495653379,9348.962121252765,411.99169921140606
917,3284,10,3018,256,10075,174.0,9332.0,569.0,0.017270471464019853,0.9262531017369727,0.05647642679900745,Yellow,187.9128159378538,9416.890092695508,536.708758667013
918,3253,21,2874,358,9929,71.0,9062.0,796.0,0.00715077047033941,0.9126800282002215,0.08016920132943901,Yellow,110.2720294292858,8974.520186055135,777.3802795496445
919,3246,6,2741,499,9783,37.0,8633.0,1113.0,0.0037820709393846467,0.8824491464785853,0.11376878258203005,Yellow,81.24310146642051,8599.120041840992,1075.894286075717
920,3237,16,2521,700,9736,43.0,8136.0,1557.0,0.004416598192276089,0.8356614626129828,0.15992193919474118,Yellow,32.277704663186896,8154.0398557983,1501.6054328753678
921,3264,18,2296,950,9747,40.0,7558.0,2149.0,0.004103826818508259,0.7754180773571355,0.2204780958243562,Yellow,76.91155115959896,7612.611637625692,2104.418409623578
922,3267,34,1959,1274,9768,68.0,6776.0,2924.0,0.006961506961506962,0.6936936936936937,0.29934479934479935,Yellow,41.157930229897154,6911.29017425137,2857.7244609103923
923,3253,34,1596,1623,9784,86.0,5851.0,3847.0,0.008789860997547016,0.5980171708912511,0.39319296811120197,Blue,122.6353500833901,5773.735269895864,3830.6787693856804
924,3256,62,1172,2022,9776,130.0,4727.0,4919.0,0.013297872340425532,0.48353109656301146,0.503171031096563,Blue,119.85850873784507,4814.370003050373,4861.051680398786
925,3302,73,821,2408,9811,169.0,3589.0,6053.0,0.017225563143410456,0.36581388237692386,0.6169605544796657,Blue,171.96958213180534,3530.973462637318,6053.714187070023
926,3314,88,511,2715,9872,223.0,2504.0,7145.0,0.022589141004862236,0.25364667747163694,0.7237641815235009,Blue,224.7871562512195,2484.748956205345,7189.512771404368
927,3329,115,281,2933,9945,276.0,1613.0,8056.0,0.027752639517345398,0.16219205630970338,0.8100553041729512,Blue,266.9173956742377,1617.0850118175385,8100.312681939008
928,3292,134,122,3036,9935,337.0,914.0,8684.0,0.03392048314041268,0.09199798691494715,0.8740815299446402,Blue,341.80789123112874,916.9154594306394,8731.387065955174
929,3352,203,60,3089,9973,452.0,463.0,9058.0,0.04532237040008022,0.04642534844079013,0.9082522811591297,Blue,390.8052329818264,443.3549928011031,8997.376263719574
930,3302,286,21,2995,9946,623.0,203.0,9120.0,0.06263824653126886,0.02041021516187412,0.916951538306857,Blue,628.1758614687253,213.9621818898255,9205.564863045558
931,3267,387,8,2872,9921,876.0,89.0,8956.0,0.08829755065013607,0.008970869871988712,0.9027315794778752,Blue,851.1353021066607,138.9933569469688,8933.352519779522
932,3271,544,9,2718,9840,1217.0,38.0,8585.0,0.12367886178861788,0.003861788617886179,0.8724593495934959,Blue,1180.3564353482698,63.13713172389916,8580.931887002569
933,3303,759,23,2521,9841,1690.0,40.0,8111.0,0.17173051519154559,0.00406462757849812,0.8242048572299563,Blue,1632.5520335454873,38.623354011541025,8098.45232502024
934,3334,1035,21,2278,9908,2338.0,53.0,7517.0,0.23597093257973356,0.005349212757367784,0.7586798546628987,Blue,2262.072303433397,79.39497877994752,7561.069977645417
935,3354,1364,28,1962,9991,3158.0,72.0,6761.0,0.3160844760284256,0.007206485837253528,0.6767090381343209,Blue,3137.7641714075853,97.7662827016427,6868.007020375037
936,3355,1773,41,1541,10043,4172.0,90.0,5781.0,0.4154137209997013,0.008961465697500746,0.575624813302798,Orange,4096.921390936393,84.60509395855065,5841.085947852638
937,3385,2183,64,1138,10094,5320.0,133.0,4641.0,0.5270457697642164,0.013176144244105409,0.45977808599167824,Orange,5304.447025242052,120.45550807985765,4621.209764599958
938,3421,2591,72,758,10161,6547.0,177.0,3437.0,0.6443263458321031,0.017419545320342487,0.33825410884755436,Orange,6537.934227388294,202.12865562120592,3412.09193124407
939,3446,2876,100,470,10252,7650.0,236.0,2366.0,0.7461958642216153,0.02301989855637924,0.23078423722200547,Orange,7751.899026998232,226.5517066772393,2291.3985370991404
940,3439,3098,131,210,10306,8565.0,303.0,1438.0,0.8310692800310499,0.029400349311080924,0.1395303706578692,Orange,8557.669703961901,290.17331494678666,1511.149251678735
941,3447,3174,168,105,10332,9148.0,399.0,785.0,0.8854045683313976,0.03861788617886179,0.07597754548974062,Orange,9202.941580194089,387.43960845550765,716.945478362737
942,3371,3093,238,40,10257,9365.0,537.0,355.0,0.913035000487472,0.05235448961684703,0.034610509895681,Orange,9430.083087404377,513.4781470811861,367.083139929632
943,3291,2950,328,13,10109,9217.0,734.0,158.0,0.9117617964190325,0.07260856662380058,0.01562963695716688,Orange,9204.190855763418,719.9391267342423,179.02881850967356
944,3300,2836,446,18,9962,8879.0,1012.0,71.0,0.8912868901826942,0.10158602690222847,0.007127082915077293,Orange,8785.104426546019,975.4441235353636,116.30099222490458
945,3311,2645,648,18,9902,8431.0,1422.0,49.0,0.8514441526964249,0.1436073520500909,0.004948495253484145,Orange,8428.267306053735,1356.6609642502094,86.28794244860853
946,3335,2427,891,17,9946,7908.0,1985.0,53.0,0.7950935049266037,0.19957771968630605,0.005328775387090288,Orange,7982.397908659815,1945.6408040908882,30.845482465544023
947,3311,2104,1179,28,9957,7176.0,2718.0,63.0,0.7206990057246159,0.2729737872853269,0.006327206990057246,Orange,7310.842737831984,2675.470749979644,101.22359665048128
948,3303,1735,1536,32,9949,6266.0,3606.0,77.0,0.6298120414111971,0.3624484872851543,0.0077394713036486075,Orange,6244.685188526913,3563.5081789349515,76.46780831142861
949,3258,1326,1887,45,9872,5165.0,4602.0,105.0,0.5231969205834684,0.4661669367909238,0.01063614262560778,Yellow,5177.630861265023,4590.086772704293,100.48960693213398
950,3264,934,2276,54,9825,3995.0,5699.0,131.0,0.40661577608142496,0.5800508905852417,0.013333333333333334,Yellow,3998.900546602603,5630.076172636267,152.74331570276894
951,3283,570,2648,65,9805,2830.0,6811.0,164.0,0.28862825089240185,0.6946455889852117,0.01672616012238654,Yellow,2819.4531102216124,6828.027776427276,155.27899241403173
952,3296,291,2913,92,9843,1795.0,7837.0,211.0,0.18236310068068678,0.7962003454231433,0.021436553896169868,Yellow,1784.273504624843,7885.294171811196,194.3039679960129
953,3276,151,3010,115,9855,1012.0,8571.0,272.0,0.10268899036022323,0.8697108066971081,0.027600202942668697,Yellow,927.6921946720267,8689.744566918987,278.79882244222955
954,3282,51,3076,155,9854,493.0,8999.0,362.0,0.05003044448954739,0.913233204789933,0.03673635072051959,Yellow,533.2514420369516,8960.311696307614,342.191555533415
955,3273,24,3026,223,9831,226.0,9112.0,493.0,0.022988505747126436,0.9268640016275048,0.05014749262536873,Yellow,237.1377922878837,9094.745112793693,474.51613171069164
956,3274,15,2949,310,9829,90.0,9051.0,688.0,0.009156577474819412,0.9208464747176722,0.0699969478075084,Yellow,156.39858324304709,9008.339146357917,662.7879179009562
957,3264,12,2811,441,9811,51.0,8786.0,974.0,0.005198246865762919,0.8955254306390786,0.0992763224951585,Yellow,48.32877588284802,8865.012666749526,935.3630342231677
958,3267,7,2655,605,9805,34.0,8415.0,1356.0,0.0034676185619581844,0.8582355940846507,0.13829678735339113,Yellow,55.83135636718826,8390.2510553264,1338.456874651682
959,3297,18,2461,818,9828,37.0,7927.0,1864.0,0.0037647537647537647,0.8065730565730566,0.18966218966218967,Yellow,57.404111123805926,7914.964559128019,1810.0482614014036
960,3362,40,2198,1124,9926,65.0,7314.0,2547.0,0.006548458593592585,0.7368527100544026,0.25659883135200484,Yellow,42.841369586361424,7397.018487710061,2461.1275959675163
961,3345,38,1832,1475,10004,96.0,6491.0,3417.0,0.009596161535385846,0.6488404638144742,0.3415633746501399,Yellow,142.95137758394213,6567.965276673809,3376.205088896254
962,3349,41,1444,1864,10056,119.0,5474.0,4463.0,0.011833731105807477,0.544351630867144,0.4438146380270485,Blue,126.96855998989102,5496.186251365334,4426.721572154525
963,3390,51,1071,2268,10084,130.0,4347.0,5607.0,0.01289170963903213,0.43107893692978977,0.5560293534311781,Blue,121.7414902245111,4302.638287464577,5606.87594198948
964,3374,68,650,2656,10113,160.0,3165.0,6788.0,0.01582122021160882,0.312963512310887,0.6712152674775042,Blue,133.1204205440806,3228.701615084665,6766.39975359946
965,3303,82,350,2871,10067,201.0,2071.0,7795.0,0.019966226283897884,0.20572166484553492,0.7743121088705672,Blue,214.19813187235553,2019.3757174437997,7915.456421544693
966,3307,107,154,3046,9984,257.0,1154.0,8573.0,0.025741185897435896,0.1155849358974359,0.8586738782051282,Blue,261.650189015894,1121.7475119391581,8566.45413031774
967,3313,152,76,3085,9923,341.0,580.0,9002.0,0.034364607477577344,0.05845006550438375,0.9071853270180389,Blue,310.24801029755275,486.25469012373765,9046.16631616142
968,3313,202,21,3090,9933,461.0,251.0,9221.0,0.04641095338769757,0.02526930433907178,0.9283197422732307,Blue,453.5361744271912,354.36242016779465,9130.073473318176
969,3255,297,9,2949,9881,651.0,106.0,9124.0,0.06588401983604898,0.010727659143811356,0.9233883210201397,Blue,613.1034387219863,161.83543333372904,9244.25486653624
970,3263,405,14,2844,9831,904.0,44.0,8883.0,0.09195402298850575,0.004475638287051165,0.903570338724443,Blue,900.3595510642227,22.290954991822446,8819.57511759239
971,3256,559,11,2686,9774,1261.0,34.0,8479.0,0.1290157560875793,0.0034786167382852467,0.8675056271741355,Blue,1211.2580673426096,60.64749537414329,8465.740346049308
972,3305,790,21,2494,9824,1754.0,46.0,8024.0,0.17854234527687296,0.004682410423452769,0.8167752442996743,Blue,1688.705898676783,57.24999712971197,8043.044621699899
973,3340,1066,26,2248,9901,2415.0,58.0,7428.0,0.2439147560852439,0.005857994142005858,0.7502272497727502,Blue,2372.3304253744705,102.9347218363219,7494.969267642997
974,3344,1420,29,1895,9989,3276.0,76.0,6637.0,0.32796075683251574,0.007608369206126739,0.6644308739613575,Blue,3201.7150258111888,67.56182249647095,6761.972165508457
975,3356,1813,38,1505,10040,4299.0,93.0,5648.0,0.42818725099601596,0.009262948207171315,0.5625498007968127,Orange,4286.63424041925,104.9536367874365,5621.190961780447
976,3370,2259,53,1058,10070,5492.0,120.0,4458.0,0.545382323733863,0.011916583912611719,0.44270109235352534,Orange,5417.2503128281605,117.96259355625331,4536.260062106988
977,3390,2631,71,688,10116,6703.0,162.0,3251.0,0.6626136812969553,0.01601423487544484,0.32137208382759985,Orange,6762.919523111988,152.4240938854238,3156.218546110277
978,3421,2934,85,402,10181,7824.0,209.0,2148.0,0.768490325115411,0.020528435320695412,0.21098123956389353,Orange,7866.918145811339,223.53197283669806,2116.133614971426
979,3438,3136,107,195,10249,8701.0,263.0,1285.0,0.8489608742316324,0.025661040101473315,0.12537808566689432,Orange,8734.959734681972,253.49024359541224,1277.639620540185
980,3443,3214,146,83,10302,9284.0,338.0,680.0,0.9011842360706659,0.0328091632692681,0.066006600660066,Orange,9306.674858297954,315.94590905583846,679.3035466635993
981,3363,3116,215,32,10244,9466.0,468.0,310.0,0.92405310425615,0.04568527918781726,0.0302616165560328,Orange,9548.483058900441,436.6302128210951,343.3447616718332
982,3251,2946,288,17,10057,9276.0,649.0,132.0,0.9223426469125982,0.06453216665009447,0.013125186437307349,Orange,9294.880138911278,653.6745913118425,121.44181351294174
983,3262,2855,399,8,9876,8917.0,902.0,57.0,0.9028959092750102,0.09133252328878089,0.005771567436208992,Orange,8740.136309206227,873.4775051638519,112.5221132462687
984,3291,2695,568,28,9804,8496.0,1255.0,53.0,0.8665850673194615,0.12800897592819258,0.0054059567523459815,Orange,8509.146437340356,1198.6592630805849,54.33861395873893
985,3334,2534,782,18,9887,8084.0,1749.0,54.0,0.8176393243653282,0.17689895822797613,0.005461717406695661,Orange,8121.505685265538,1698.5021171354806,90.74179563096534
986,3365,2267,1074,24,9990,7496.0,2424.0,70.0,0.7503503503503504,0.24264264264264265,0.007007007007007007,Orange,7674.937299079137,2359.6174511696836,67.62720891825087
987,3353,1900,1419,34,10052,6701.0,3275.0,76.0,0.666633505769996,0.3258058097890967,0.007560684440907282,Orange,6724.527717260224,3245.617495165955,88.44250084005711
988,3368,1515,1807,46,10086,5682.0,4300.0,104.0,0.5633551457465794,0.4263335316279992,0.010311322625421376,Yellow,5652.325260741302,4244.8873900998515,95.47479295631886
989,3367,1109,2206,52,10088,4524.0,5432.0,132.0,0.4484536082474227,0.5384615384615384,0.013084853291038858,Yellow,4560.991946861556,5420.168581684109,143.99755850568644
990,3395,705,2618,72,10130,3329.0,6631.0,170.0,0.3286278381046397,0.6545903257650543,0.01678183613030602,Yellow,3312.192199576249,6598.551622904861,175.235264214285
991,3424,395,2949,80,10186,2209.0,7773.0,204.0,0.21686628706067151,0.7631062242293344,0.020027488709994108,Yellow,2209.626926621839,7807.25263880606,197.7116471611538
992,3418,193,3120,105,10237,1293.0,8687.0,257.0,0.12630653511771026,0.8485884536485299,0.02510501123375989,Yellow,1232.3125191025465,8798.781762202376,241.82552430221472
993,3402,72,3190,140,10244,660.0,9259.0,325.0,0.06442795782897305,0.9038461538461539,0.031725888324873094,Yellow,629.3229402535956,9287.532546682545,320.4759548655758
994,3278,20,3055,203,10098,285.0,9365.0,448.0,0.028223410576351752,0.9274113685878391,0.04436522083580907,Yellow,331.9140645541395,9458.841737821884,416.1675076700419
995,3223,7,2948,268,9903,99.0,9193.0,611.0,0.009996970614965161,0.9283045541755024,0.06169847520953246,Yellow,136.40768768699456,9041.710335404856,612.9898979105224
996,3238,6,2848,384,9739,33.0,8851.0,855.0,0.0033884382380121162,0.9088202074134921,0.08779135434849573,Yellow,41.17377312568607,8818.035357570552,816.0190304270985
997,3228,14,2668,546,9689,27.0,8464.0,1198.0,0.002786665290535659,0.8735679636701414,0.12364537103932294,Yellow,50.8447640860544,8506.563410582648,1149.1882349286725
998,3247,22,2499,726,9713,42.0,8015.0,1656.0,0.004324101719345208,0.8251827447750437,0.17049315350561103,Yellow,65.96125874626267,8038.309792365794,1638.9473627623568
999,3249,24,2225,1000,9724,60.0,7392.0,2272.0,0.006170300287947347,0.7601809954751131,0.23364870423693954,Yellow,72.65502216168827,7522.989369875345,2192.4059249485003
